age,weight(kg),height(m),gender,BMI,BMR,calories_to_maintain_weight
23,62.28396250023914,1.6319087439257014,0,23.38753743801934,1578.845,2368.2675
23,63.47904891512797,1.63226896175737,0,23.82577117172749,1595.397,2393.0955
23,61.98986909541304,1.6316648480847729,1,23.28406508071723,1419.386,2412.9562
22,62.83907663635151,1.6325899170575957,1,23.576295973410836,1432.395,2435.0715
22,61.68456075668361,1.631636892899013,1,23.17018190664195,1421.15,2415.955
23,61.76601571439785,1.6317685178905914,0,23.197035533216564,1571.679,2357.5185
22,61.067111865523344,1.633069528660693,1,22.898025250557097,1415.466,2406.2922
25,63.29819614503006,1.6331430441707178,0,23.732466842550068,1579.757,2369.6355000000003
22,61.95794288505554,1.6328762804832184,0,23.237554915611412,1581.662,2372.493
23,61.09665018762898,1.631494509276615,1,22.95335461455597,1410.782,2398.3294
24,60.67161947468168,1.6314076678599003,0,22.79610186885901,1549.705,2944.4394999999995
24,60.62761127695287,1.6321319332266586,1,22.75935413172893,1401.687,1822.1931
23,61.11845772706624,1.6326538086867968,0,22.928950411970327,1563.25,2032.225
24,62.29953086270778,1.632533698742537,0,23.37547618996796,1572.57,2358.855
22,60.53912736261549,1.6315312189757238,1,22.742875812394217,1410.136,2397.2312
25,61.27135916505023,1.6313966650157183,0,23.02175214496529,1551.116,2016.4508
24,61.19260732533067,1.6324187665323109,1,22.963379361415814,1407.16,1829.308
24,61.32643922518856,1.6326923987623332,0,23.005888333340387,1559.318,2027.1134
25,61.270128929347095,1.632220659388802,1,22.998052082911126,1403.171,1824.1223
25,61.758088874638496,1.6324380397101668,1,23.17503696354293,1407.892,2393.4164
24,60.977108801932346,1.6309855138633425,1,22.92274489529595,1404.848,1826.3024
22,61.10868825952812,1.632252847707702,1,22.936549860298125,1415.726,2406.7342000000003
22,60.76065719511483,1.633059666575602,1,22.78339067325117,1412.522,1836.2786
23,62.10731621902029,1.6329544209122488,0,23.29134869161437,1576.947,2365.4205
22,63.66756263812907,1.630830777677902,1,23.938692503135364,1440.05,2160.075
25,63.08508672709065,1.6321450831991748,0,23.681498634068177,1576.338,2364.507
23,63.50119548904753,1.6313228961722197,0,23.861736089382926,1595.228,2392.842
23,61.511708402346926,1.6316636097761643,1,23.10449782349412,1414.795,2405.1515
24,62.96428302846457,1.6320767666307032,0,23.6381289539564,1581.449,2372.1735
24,61.77028340999023,1.6318097774021283,1,23.1974652045477,1412.602,2401.4234
23,61.52994898790004,1.632345995717546,0,23.09203029649001,1568.733,2039.3529
23,60.66145377781656,1.6324049497280742,1,22.76444193980331,1406.759,2391.4903
22,61.82100806347912,1.633142668789051,0,23.17863363974308,1579.919,2369.8785000000003
24,62.8684543930956,1.6326724334178393,1,23.584933897512258,1423.291,2419.5947
25,61.294627414872565,1.6327410174497483,0,22.992585131657464,1552.107,2638.5819
24,63.01515501534647,1.6321970695296026,0,23.65374014219661,1582.206,2373.309
24,61.085762568059806,1.6316643096164516,0,22.94448803753092,1555.507,2022.1591
25,61.224862105069214,1.632315565353862,0,22.978388703545527,1550.938,2946.7822
23,61.1321573676446,1.631934732992041,1,22.95430515766333,1411.198,1834.5574
22,61.51590304725279,1.6310552685942938,0,23.123312522634496,1574.696,2362.044
22,60.54382228001784,1.633208577349813,1,22.697944583510363,1410.466,1833.6058
24,60.40274406538316,1.6322932864731257,1,22.67045726862023,1399.556,2379.2452
23,60.441158346621606,1.6329188891061894,0,22.66749628571626,1554.103,2641.9751
25,62.35944138197815,1.632053409078503,1,23.41172866705983,1413.6,2403.12
24,61.075734947468334,1.631808716822694,0,22.936661445418164,1555.442,2644.2514
22,62.15429190591368,1.6329791067581847,1,23.308260689252982,1425.888,2424.0096
23,63.072592472264006,1.6323911190940004,1,23.66967176360124,1429.903,2430.8351
23,63.19427298204734,1.6313572242688534,1,23.74540497705552,1430.896,2432.5232
23,60.442306013657785,1.6330185630957454,0,22.6651596356425,1554.169,2020.4197
24,62.22578960504941,1.632286380144356,0,23.35488335093128,1571.437,2042.8681
24,63.4201968351276,1.631411503012985,0,23.82871073506803,1587.362,2381.043
25,61.57186957531788,1.6315214869343404,0,23.13112445132528,1555.295,2021.8835
24,63.171455435578864,1.6309769541227217,1,23.747901231134957,1425.912,2424.0504
24,61.80679827152092,1.632621551082324,1,23.1881017143804,1413.091,2402.2547
24,63.4719865510362,1.6327483817354356,1,23.809132237533387,1429.098,2429.4666
24,60.64736478796407,1.631652167070621,0,22.78016003285163,1549.495,2634.1415
23,61.62209521073538,1.6312899161009724,1,23.15656607005408,1415.791,1840.5283
23,62.68267605272577,1.6319134809092757,1,23.53711715396947,1426.079,2424.3343
25,61.14210270348256,1.633053013045913,0,22.926607906740816,1550.173,2945.3287
22,62.31368246669789,1.632887367038408,0,23.370659001992998,1586.541,2379.8115
22,62.59955882659114,1.6321009430102904,0,23.500507499842904,1590.064,2385.096
25,62.97463512717598,1.6314769135036151,0,23.659403699417133,1574.491,2046.8383
23,60.972195352325,1.6312687349335726,1,22.91293944573501,1409.549,2396.2333
23,60.95035040780109,1.6323912866846888,0,22.873239155929056,1560.815,2029.0595
22,61.88419766698169,1.6327645379604183,1,23.21307346864724,1423.258,2419.5386
23,60.69089535983401,1.632530155713939,1,22.7719971181051,1407.063,2392.0071000000003
22,62.60239843841755,1.632243850928164,0,23.49745843038805,1590.175,2385.2625
23,62.91086282021423,1.632257211284154,0,23.612852245829657,1587.607,2381.4105
23,61.57194288419101,1.6313169460390304,1,23.136952903924747,1415.315,1839.9095
23,63.41538354301721,1.6330715062191423,0,23.77848718388377,1594.927,2392.3905
22,62.68295452120362,1.6319891705400515,1,23.535038514280213,1430.795,2432.3515
25,60.710966487415,1.6308269953810115,1,22.82713267828552,1397.566,2375.8622
24,62.04523843558476,1.6318038289867411,0,23.30089281749038,1568.722,2353.083
24,60.874185593584514,1.6321258407186203,1,22.85208771542653,1404.054,2386.8918
23,63.57255569451321,1.633029810303868,1,23.838638376170305,1434.812,2152.218
23,60.54813740917892,1.633123607118068,0,22.701924474946143,1555.671,2644.6407
24,61.63601907177719,1.6308479717376176,1,23.17435338433941,1411.15,2398.955
23,62.87887720305817,1.6320238801201796,1,23.6075957498084,1427.981,2427.5677
23,63.64493090331488,1.63192436223697,1,23.898121656372503,1435.318,2440.0406
22,63.16830558099336,1.6324491383870297,0,23.703905636250045,1598.03,2397.045
24,60.57138591901601,1.632396767420956,1,22.730870020421275,1401.193,2382.0281
24,60.82544187347442,1.6331490981908623,1,22.805185109561947,1403.76,1824.888
25,62.56295936483029,1.631820754084698,1,23.494833892828936,1415.514,2406.3738
23,61.368110880100055,1.632010197414946,1,23.04077157084773,1413.476,1837.5188000000005
23,60.77490823588888,1.6313276227898077,0,22.837151433451503,1557.88,2025.244
24,60.96869953283312,1.6327318066804857,0,22.87058246171597,1554.437,2642.5429
23,62.25753078469974,1.6326365189044787,1,23.35677509072846,1422.121,1848.7573
23,62.20404489101508,1.6312054545191133,0,23.37767389236686,1577.398,2366.097
23,61.01256259515801,1.6315074965832,1,22.921398882834225,1409.977,2396.9609
22,63.50899512441933,1.6322403941526693,1,23.837845369181974,1438.767,2158.1505
23,63.26440330462661,1.6308155987035315,0,23.7875493670432,1591.73,2387.5950000000003
25,60.50226080531528,1.6316007617447563,0,22.72708857564883,1540.681,2619.1577
22,61.639821259215886,1.6312950660771195,1,23.16308097468592,1420.662,2415.1254
23,63.5279036585514,1.6330332141714694,0,23.8217953064088,1596.449,2394.6735
24,60.536559564407135,1.631934601687299,1,22.730669828790763,1400.78,1821.014
22,63.16571689681036,1.631027119367837,1,23.744283289561103,1435.265,2439.9505
23,62.38356845191255,1.632744208242231,1,23.400972691234163,1423.349,2419.6933
23,61.85952999384064,1.632482996290613,1,23.211824756263372,1418.274,1843.7562
25,61.489114888653205,1.6328396876842752,0,23.06275290918507,1554.821,2643.1957
24,60.652795329998256,1.6307436283395738,0,22.80759227112875,1549.115,2943.3185
25,61.66605218966393,1.631769960757303,1,23.15945196646976,1406.895,1828.9635
24,61.33185648828055,1.6307082255480905,0,23.063944646698985,1558.401,2649.2817
22,61.63361759174296,1.6311441784665184,0,23.165034882847547,1576.353,2049.2589000000003
22,61.46456099198629,1.6331718915979074,0,23.04416576641821,1575.05,2362.575
25,60.51431060122598,1.6324576446090828,0,22.70775741571684,1541.275,2928.4225
23,63.563939851882985,1.6321689074568244,0,23.86055863151344,1596.51,2394.765
22,63.30804419811425,1.6323593875385176,0,23.758954977833213,1599.9,2399.8500000000004
23,60.82134784740615,1.6319145413749356,1,22.838165492573303,1408.21,2393.957
23,62.7333966266517,1.6320415045691146,1,23.55246701683827,1426.588,2425.1996
25,62.78064269144151,1.6322000659593112,1,23.565625688689973,1417.668,1842.9684
23,61.50178680710014,1.6316343177647354,1,23.10160060275008,1414.695,1839.1035
24,60.75659162017462,1.6310703284290204,1,22.837471992210283,1402.745,2384.6665
22,62.9449366150665,1.6323539496490902,1,23.6228412690626,1433.372,2436.7324
22,62.4447649047882,1.6325157794799543,1,23.430483975852933,1428.597,2428.6149
23,62.60377464941906,1.6309953356711833,0,23.533963816145715,1582.769,2374.1535
24,63.71206654273434,1.6316320020881518,0,23.931904568607894,1591.471,2387.2065
24,62.33315093995135,1.6315042406317122,0,23.417615295011217,1572.516,2044.2708
23,62.43529993428364,1.6322346626622408,0,23.43500278695761,1581.081,2371.6215
23,62.26388356303836,1.6321613011225415,0,23.372762842984425,1578.696,2368.044
23,60.53116003616366,1.6328388487273824,0,22.70347563631797,1555.296,2021.8848
23,63.69015405494364,1.631655882761342,1,23.92297338834699,1435.707,2153.5605
23,62.29788791836474,1.6323860297784851,1,23.379089005094897,1422.465,2418.1905
25,61.56936325890465,1.63261216973292,1,23.09928851195096,1406.11,1827.943
25,61.292419986081576,1.63210938353962,0,23.009556367218277,1551.761,2637.9937
22,60.92746692672122,1.632416884508217,0,22.863934448751927,1567.315,2350.9725
24,62.221365550160826,1.6318336739005337,1,23.36618207716348,1416.937,1842.0181
25,62.08197256733544,1.6307546208671526,1,23.34469864138205,1410.715,1833.9295
23,61.96528616599718,1.6309520696922128,0,23.2951796085614,1574.0,2046.2
23,60.81947536864786,1.63144516244981,0,22.850605290967188,1558.549,2649.5333
22,61.94312119581409,1.632150610536166,0,23.252658919078453,1581.096,2371.644
24,60.48758460362305,1.630835637270991,1,22.742900757982323,1400.123,1820.1599
25,60.55352665270236,1.6307514685192062,1,22.770044798872217,1396.042,2373.2714
23,62.73733199514443,1.6321248653385378,1,23.551538527831283,1426.64,2425.288
24,61.91612540566104,1.6323508738146808,0,23.23682242276077,1567.226,2350.839
25,61.79126175648661,1.6314001339365969,0,23.21699865380372,1558.24,2649.008
23,63.58516546602396,1.631407698058869,1,23.890805424329987,1434.657,2438.9169
24,61.893275321978514,1.6319025612250933,1,23.2410110730516,1413.799,2403.4583
24,60.70130882976854,1.6318910757806235,0,22.79374684219348,1550.353,2945.6707
25,62.60592160010231,1.6330744014105123,0,23.474884844222423,1570.238,2355.357
23,60.4127437654361,1.63204892077638,1,22.681000872405733,1404.311,1825.6043
23,63.48653518690084,1.6329104047240046,1,23.80986391536914,1433.966,2437.7422
24,60.6523364568834,1.6319494420538805,1,22.77372830806915,1401.894,1822.4622
24,61.95236935389143,1.6308427007367434,1,23.29344760825581,1414.186,2404.1162
24,62.47504536956021,1.6309409752376358,0,23.487137610254656,1574.179,2361.2685
25,63.27167710887481,1.6306947303673105,1,23.79381117152881,1422.126,1848.7638
24,60.77332582568929,1.6315142542822887,1,22.831332496529377,1402.981,2385.0677
23,61.7712791837744,1.6320163093905506,0,23.19196815070906,1571.875,2043.4375
23,61.04206748530009,1.6318515412869157,1,22.92281464421024,1410.319,2397.5423
24,61.07739411852508,1.6327150594360382,0,22.91182600125033,1555.918,2022.6934
23,61.48900897420848,1.630713641917873,0,23.12288849048088,1567.356,2351.034
25,60.40737695695406,1.6311155572579752,1,22.704948337335612,1394.7,1813.11
22,62.007789914108784,1.6308723201577169,0,23.31343831683018,1581.343,2372.0145
24,60.97229097255165,1.6329431430062915,1,22.86600987254112,1405.134,2388.7278
22,61.03755773953178,1.6310120215056143,1,22.94472326237623,1414.833,2405.2161
23,61.07627968686161,1.6311478122258334,1,22.95545679467217,1410.527,1833.6851
22,63.51216599094704,1.6319832324694046,1,23.84654906138457,1438.754,2158.131
24,60.78393619398033,1.631354003111178,1,22.839805139853524,1403.056,1823.9728
25,61.113790191919264,1.6311192938446308,0,22.970358282718628,1548.819,2632.9923
23,63.23726132548596,1.6318411758622884,1,23.74746621645317,1431.391,2433.3647
25,61.23349374841431,1.6314046484183369,1,23.007299631004734,1402.68,1823.484
24,62.75201925809396,1.6308516409894205,1,23.593848986359127,1421.864,2417.1688
23,62.796401410261865,1.6316858539898085,0,23.58640003633203,1585.754,2378.631
22,63.28751061983893,1.631278166772095,1,23.7827442748224,1436.477,2154.7155
24,62.24504656433624,1.6328562549359826,1,23.34580683014722,1417.338,2409.4746
23,60.71973685034635,1.6313717010864426,1,22.81518695155214,1407.143,2392.1431
22,60.819554573769295,1.6326397131127457,1,22.81720911319523,1413.016,2402.1272
22,63.03240122146112,1.6328436760222935,1,23.64147858929866,1434.294,2151.4410000000003
23,60.90577580138246,1.6308515994085473,1,22.899689395195114,1408.84,1831.492
25,62.19870624936269,1.630960767756456,1,23.38268196008517,1411.871,2400.1807
23,61.27894580933121,1.631307773706524,1,23.02711203519271,1412.5,1836.25
25,62.40021795139711,1.6316745350030613,0,23.43791825306873,1566.72,2350.08
22,61.17505499041272,1.6319924982814216,1,22.96878656716217,1416.319,2407.7423
24,62.170377451764864,1.6318581437705455,1,23.346334181877847,1416.452,1841.3876
23,61.41649270268184,1.6329997865914552,0,23.03099789855853,1567.506,2037.7578
24,61.66523722509879,1.6320772360090283,0,23.15042625699803,1563.652,2032.7476
24,62.72466698219888,1.6323643298110344,0,23.53987607089682,1578.31,2367.465
23,61.37906289945016,1.631005937141328,1,23.073271143976854,1413.41,1837.433
25,63.58935093328797,1.6315597732524036,1,23.8879242902064,1425.323,2423.0491
22,61.3348002744953,1.632701759442968,0,23.00876105005913,1573.038,2359.557
22,61.32060041615839,1.6322107073245549,0,23.017277493708885,1572.598,2358.897
22,60.548701524674605,1.6311137216536702,1,22.75811835373429,1410.157,1833.2041
23,62.06761741734642,1.6309003572016714,0,23.335129683902263,1575.377,2047.9901
22,61.4534501427798,1.6326986825384049,0,23.05335752466281,1574.662,2361.993
24,63.39129569356245,1.6310434184657272,0,23.82860314804644,1586.782,2380.173
23,62.22710743326536,1.6331952111771817,1,23.329391865363704,1421.923,1848.4999
23,63.60758749619417,1.6326485774600206,1,23.86291506616023,1435.083,2152.6245
23,61.788311199608295,1.6314167219798152,0,23.21541792286169,1571.808,2357.712
23,60.59410552929275,1.6332039368661226,1,22.71692492050888,1406.248,2390.6216
23,61.49159549588792,1.631513281629594,0,23.101199702195032,1567.791,2038.1283
24,62.15699448343867,1.631430640360417,1,23.353542995968404,1416.25,1841.125
24,61.246522907067366,1.6325098062236048,1,22.981048566337005,1407.693,2393.0781
22,63.02701585484835,1.6319174225029152,0,23.666301175272757,1595.829,2393.7435
22,61.33192884535241,1.6313553410597592,0,23.045677750699245,1572.325,2044.0225
25,63.51032308927706,1.6316813658757412,1,23.854681062896525,1424.585,2421.7945
22,60.484596900028166,1.6310937993832455,1,22.734579042124683,1409.538,2396.2146
24,61.10908799568861,1.6316423697273246,0,22.95386661229644,1555.816,2022.5608
23,63.430852004199465,1.6320129507589072,0,23.81515121263069,1594.609,2391.9135
22,60.80156774591057,1.6313622641053107,1,22.846198883655926,1412.627,1836.4151
23,62.50922474940991,1.6307537020775529,1,23.50538486568332,1424.217,2421.1689
25,60.7917274961137,1.6313176816026056,0,22.843749956921883,1544.506,2934.5614
23,62.25047022962302,1.6329766019363932,1,23.34439979725963,1422.111,2417.5887
23,63.586181312758654,1.6325610936781247,0,23.85744104254914,1597.011,2395.5165
23,62.26137523701973,1.6317243206507903,0,23.384341019931597,1578.443,2367.6645
23,61.185110657439225,1.6317977823682863,0,22.978044843263508,1563.735,2032.8555
23,61.34484529554541,1.631433322057798,0,23.04832761482542,1565.741,2035.4633
22,63.01751514447264,1.6310169678293311,0,23.68886844858956,1595.248,2392.8720000000003
24,61.5422402124525,1.630787529099072,1,23.140808996714885,1410.239,1833.3107
23,60.63282296160517,1.6326629014272704,1,22.74650829630201,1406.528,2391.0976
25,61.23351032663096,1.632028939480861,0,22.989707509913124,1550.914,2016.1882
24,61.16394597239408,1.6319447603009642,1,22.965959126053797,1406.804,2391.5668
23,63.781321222540704,1.630724594780149,1,23.984588331984472,1436.424,2154.636
25,60.83611769770945,1.6322866642198928,0,22.8332970433274,1545.598,2627.5166
22,61.91008923620546,1.6328846826089558,1,23.219368272467783,1423.527,2419.9959
24,62.837434127810354,1.631297748392596,1,23.61304362467955,1422.76,2418.692
24,60.83040014504761,1.6318795364078855,0,22.842544538888557,1552.116,2949.0204
24,62.10987482018521,1.6311932017145612,1,23.342633344856065,1415.758,2406.7886
23,62.76761331565293,1.630792412104505,0,23.601426396735533,1584.913,2377.3695
23,62.777485107178926,1.631489514335183,1,23.58497063692844,1426.917,2425.7589
24,63.26814278036223,1.631034754213332,1,23.782562996838987,1426.85,2425.645
23,60.459557991567856,1.6315950461235769,0,22.71120679493196,1553.693,2641.2781
23,61.973240575922624,1.6311976077961052,0,23.291156537290924,1574.232,2046.5016
23,62.32034261447082,1.6319582479076569,1,23.399778431106892,1422.608,1849.3904
23,61.98073718509898,1.632413621375945,0,23.259282703262325,1574.943,2047.4259
24,60.42014373249681,1.6320030216560886,1,22.685055025683862,1399.674,1819.5762
23,61.396031719002,1.6310435638496743,1,23.07858512565836,1413.579,2403.0843
28,67.84204700682326,1.631051726982736,0,25.501367776480137,1620.562,2430.843
27,67.12077359497073,1.631703978993314,0,25.21007908656291,1617.807,2426.7105
27,67.33760484984997,1.6317279315595463,0,25.290776827679995,1620.789,2107.0257
26,67.1092165231049,1.6310772698145393,0,25.225111667599407,1624.135,2111.3755
27,67.406129381941,1.631179983580488,0,25.33352495794246,1621.454,2756.4718
26,68.10086310877801,1.631634079240455,0,25.58038525207946,1637.999,2129.3987
27,67.3070824356747,1.6310502047261686,1,25.30032542874136,1451.527,2467.5959
27,67.30751481765047,1.630827744917058,0,25.307390864865084,1619.927,2105.9051
28,68.18672602182656,1.6322460335887945,0,25.593435957190344,1625.881,1951.0572
26,67.10799427243346,1.6316246717019716,0,25.207729596988155,1624.392,2761.4664
26,66.98724230924432,1.6325911538871536,0,25.132588553698188,1623.221,2434.8315
29,67.44326202492451,1.6318952631045196,0,25.32526532515487,1608.72,2413.08
27,68.01219600670834,1.6311943793488912,0,25.56085431922862,1629.764,2770.5988
29,66.09937138548342,1.6314485843945743,0,24.834221279025417,1590.086,2385.129
26,67.26537919697253,1.6311366900889464,1,25.281968242892173,1455.841,2183.7615
28,67.84283321379301,1.631332135078169,0,25.492897147595567,1620.713,2431.0695
27,66.73952145007019,1.6310475599234764,1,25.087064044021528,1446.077,2458.3309
29,67.24881710705897,1.6312051225411206,0,25.273622617909467,1605.711,2408.5665
29,67.86886166400981,1.6322672043169033,1,25.47346687442263,1447.726,2171.589
26,66.62139205898268,1.6324009165190867,1,25.00115330615096,1449.874,2754.7606
28,67.85969294981649,1.6324626226096732,1,25.463927997839203,1452.372,2178.558
27,67.9307432603923,1.6315964028092134,1,25.5176624422734,1457.607,2477.9319
29,67.67983151321837,1.6326187827777483,0,25.39157800015923,1612.323,2418.4845
27,66.74123524302291,1.6311433789858645,0,25.08476085778297,1612.327,2096.0251000000003
27,66.67950729532308,1.6308175602493362,1,25.07157537394451,1445.462,2168.193
27,65.81542365988308,1.631151368844147,1,24.73655130108948,1437.224,2155.836
28,67.94218196371571,1.6331926461323234,0,25.472094581759563,1623.004,2759.1068
26,67.68056968884854,1.6313003091298186,1,25.432916690685637,1459.855,2481.7535
27,66.07460834396244,1.6331260209430232,1,24.773946785882845,1440.048,2160.072
26,66.77958844483464,1.6317269939483898,1,25.081224862466357,1451.278,2757.4282
28,67.29198737956617,1.6329503059294523,1,25.23581981695637,1447.005,2170.5075
29,68.12912734834536,1.6329644636572422,0,25.549320754525617,1618.651,2427.9765
28,67.34605941408553,1.6329308097704467,0,25.25670098144032,1614.706,2099.1178
27,67.6989516180451,1.6330091864789484,1,25.38660861482637,1455.621,2765.6799
28,67.62979208322547,1.6332041817897365,1,25.354618818600727,1450.291,2465.4947
28,68.11258856306509,1.630932887833803,0,25.606793830945094,1624.209,2111.4717
27,67.38542384337441,1.6325906232911347,1,25.281996607398465,1452.54,2178.81
27,68.13539851176493,1.6312972330122244,0,25.60392823757924,1631.504,2120.9552
29,68.05264929593964,1.6321565905056945,1,25.54591077614658,1449.472,2174.208
28,65.97087936775299,1.6329994522469875,1,24.738889171051383,1434.33,2438.361
28,67.6018381442598,1.6324337528833603,0,25.36806683367928,1617.962,2426.943
28,66.19675910498394,1.6311086476576726,1,24.88117850993248,1436.177,2154.2655
27,66.9616594120566,1.6313293290143367,1,25.161870281292305,1448.258,2172.387
26,68.11652034520141,1.6326654141380248,1,25.553951643741545,1464.272,2196.408
27,67.74950667069996,1.632504560389768,0,25.42127512532156,1626.821,2765.5957
26,68.18776642680383,1.6331841317767315,0,25.564432809769528,1639.964,1967.9568
27,67.17540590498528,1.6312954725210225,1,25.24323658530834,1450.304,2755.5776
27,67.68680707449951,1.6327861881320416,1,25.38898809983346,1455.467,2183.2005
28,67.54740376207762,1.6327371416640426,1,25.33822082570352,1449.42,2464.014
26,67.37831254351126,1.6308577684852004,1,25.33307778948911,1456.878,2768.0682
27,67.19611800008109,1.631139093373847,1,25.25586171535502,1450.476,2175.714
26,67.84853363583376,1.632288096690239,1,25.46518518888953,1461.635,2192.4525
27,67.24989635621029,1.632083635102568,1,25.24682670699861,1451.153,2176.7295
27,67.8012312774847,1.6310350172684662,0,25.48654762303493,1626.794,2440.1910000000003
26,67.91350055901408,1.6310784298031693,1,25.52739083270349,1462.053,1754.4636
29,68.14774407413877,1.6315219814420965,0,25.601512583061847,1618.185,2750.9145
28,68.12622290245875,1.633004809227995,0,25.546969158079964,1625.432,1950.5184
27,68.03883748934709,1.6326850770135373,1,25.52419407496176,1458.829,2480.0093
26,66.39865131109877,1.6314975909925422,1,24.945165196383524,1447.582,2171.373
28,67.62919372896755,1.632327718744519,0,25.38162941175945,1618.284,2427.4260000000004
26,67.30060758478014,1.6316419811718417,0,25.279544431938817,1627.039,1952.4468
27,67.16544355473475,1.6326579164656665,1,25.19738606760981,1450.44,2755.836
27,67.51997778270936,1.6331536307082837,0,25.315016177750508,1624.001,2760.8017
28,67.16340363405014,1.6316130574698222,1,25.22890214477828,1445.543,2168.3145
26,67.53899253731639,1.631628643078518,1,25.369501678970863,1458.551,2771.2469
26,66.82189330735656,1.6309255518773078,0,25.121785481443023,1620.123,2106.1599
27,68.14959494928087,1.631298898148035,1,25.609210695684368,1459.657,2773.3483
28,68.0126436813891,1.6326022586490645,0,25.51695633208545,1623.674,2760.2458
26,66.86305172700183,1.6309254736019387,0,25.13726146053163,1620.687,2106.8931
27,67.77778118267815,1.6319405692456064,1,25.449465736812243,1456.197,2184.2955
27,66.80804934754016,1.6320194914002963,0,25.08292091845817,1613.68,2420.52
28,66.85334736183098,1.631483003698843,1,25.11643810119853,1442.544,2163.8160000000003
28,66.28941229854232,1.6318918628044594,1,24.892093003512155,1437.2,2443.24
28,67.39577351242173,1.632406501076979,1,25.291584053409235,1447.909,2171.8635000000004
28,67.84209111254057,1.6314226127608773,1,25.48979076155113,1452.026,2468.4442
29,67.66704090311829,1.6318667470575243,0,25.41018339408783,1611.772,2417.658
28,67.4971226869677,1.6321540432802562,1,25.33745377499873,1448.839,2752.7941
26,67.51392161218806,1.631024233127197,0,25.37888324639902,1629.653,2770.4101
28,66.66986681208822,1.632435454319132,0,25.018285862691304,1605.195,2407.7925
28,65.96328655071123,1.631150290672073,1,24.792157948560995,1433.943,2150.9145
29,66.36387830089244,1.6324216189223442,1,24.90388388833337,1433.305,2436.6185
28,67.17816619286221,1.6326627694397435,0,25.20200919340052,1612.272,2418.408
28,67.8642796232789,1.632618564871955,0,25.460784563699285,1621.65,2108.145
29,66.76047439643128,1.6316114695899202,0,25.077596769292047,1599.224,2398.836
26,66.43496962173789,1.632912169118122,1,24.91558505927548,1448.171,2751.5249
28,67.85542634931973,1.6319615442469064,1,25.477965316487,1452.246,2759.2674
27,68.0058685818687,1.6321844249659123,0,25.52747933235826,1630.173,2445.2595
28,66.2316483609872,1.6329186028655085,1,24.839136287714243,1436.82,2155.23
28,66.3263686855525,1.6308771683259635,0,24.93697185185645,1599.71,2399.565
26,67.3439357739127,1.6307418208047262,0,25.32375343377136,1627.183,2115.3379
27,67.34697241436561,1.6313427122457058,0,25.30624232961573,1620.725,2106.9425
27,67.28290774477072,1.632491910711568,0,25.246587025706024,1620.422,2106.5486
28,65.93025587294885,1.631031383254964,0,24.783356617269423,1594.36,2391.54
28,67.93675353796104,1.6321900528391473,0,25.50135963913881,1622.429,2433.6435
28,66.98312985169771,1.6308532774595963,0,25.18463465199962,1608.696,2413.044
28,67.17373661524327,1.6328711924158386,0,25.193914593549977,1612.316,2096.0108
26,67.13141211582428,1.6324045220299144,0,25.19243834547768,1625.103,2437.6545
26,68.1441119620785,1.6325622959282633,1,25.567532213930946,1464.519,1757.4228
28,66.47930742472978,1.6314012296091829,1,24.97841723741616,1438.94,2446.198
29,66.15978633593923,1.6320162486920111,0,24.839630844134582,1591.197,2386.7955
27,67.22252242515876,1.631933865440075,0,25.24118238675176,1619.315,2105.1095
27,66.96708504126579,1.6315625143419814,1,25.15671663247681,1448.35,2172.525
28,67.69183271141762,1.6314277472083374,0,25.43317523217276,1618.692,2104.2996000000003
29,68.1010161951412,1.6319518170492804,0,25.570482801049117,1617.76,2103.088
28,66.51086348078267,1.6318533441085743,1,24.97642837976763,1439.319,2446.8423
26,67.091692085795,1.6314949631599327,1,25.20561337748387,1454.234,2472.1978
26,67.92888889089154,1.633099687650207,0,25.470010231891507,1636.376,1963.6512
26,67.3839346683339,1.6318534174733246,1,25.30428532697634,1457.101,2477.0717
26,67.41194062553042,1.6310879559068812,1,25.33856803629915,1457.24,2185.86
27,68.00797804953982,1.6331662104041806,1,25.49758751532538,1458.615,2771.3685
26,67.50644621822613,1.6307685683648256,0,25.384030524713484,1629.423,2118.2499000000003
28,65.86519296226004,1.6310150913981618,0,24.75939392303354,1593.461,2390.1915
28,66.22958581439629,1.633087535595797,0,24.83322428015991,1599.489,2399.2335000000003
26,66.73091040354964,1.6325006838409597,0,25.039191760967363,1619.664,2753.4288
28,67.91483742999733,1.6322171335955369,0,25.492287082724644,1622.142,2757.6414
28,67.8267242702101,1.6308457684611022,1,25.50204811950713,1451.78,2177.67
26,66.8149951009213,1.6312079090283245,1,25.110496731374752,1451.529,2177.2935
29,67.27178279090161,1.6326324877557932,1,25.23806582097408,1442.057,2163.0855
27,65.98451791297822,1.6331053911375315,1,24.74079342309199,1439.179,2158.7685
27,68.03258902677494,1.631198563731688,1,25.568387399624743,1458.517,2187.7755
26,67.20705710599218,1.6320525309802156,0,25.231705796690395,1625.963,2764.1371
27,66.58643495195476,1.631253561314151,1,25.023198306511112,1444.643,2455.8931
27,66.94225880725732,1.6312288057336464,1,25.15768056725712,1448.055,2461.6935
28,66.10351033526636,1.632938362654446,1,24.790480161885466,1435.593,2153.3895
28,66.37192354477156,1.6318374436448575,0,24.924738814529395,1600.814,2401.221
27,67.44503871309425,1.631627710151942,0,25.334239011614528,1622.211,2433.3165
28,66.25399305550455,1.6318784440402814,1,24.879202007099625,1436.858,2442.6586
